sigungu_cd,bjdong_cd,sido,sigungu,gu,dong,full_nm,categories
41463,11300,경기도,용인시,기흥구,마북동,경기도 용인시 기흥구 마북동,반도체_디스플레이
41463,10500,경기도,용인시,기흥구,보라동,경기도 용인시 기흥구 보라동,반도체_디스플레이
41463,11800,경기도,용인시,기흥구,보정동,경기도 용인시 기흥구 보정동,반도체_디스플레이
41463,10300,경기도,용인시,기흥구,상갈동,경기도 용인시 기흥구 상갈동,반도체_디스플레이
41463,11700,경기도,용인시,기흥구,상하동,경기도 용인시 기흥구 상하동,반도체_디스플레이
41463,11000,경기도,용인시,기흥구,서천동,경기도 용인시 기흥구 서천동,반도체_디스플레이
41463,10100,경기도,용인시,기흥구,신갈동,경기도 용인시 기흥구 신갈동,반도체_디스플레이
41463,11200,경기도,용인시,기흥구,언남동,경기도 용인시 기흥구 언남동,반도체_디스플레이
41463,11100,경기도,용인시,기흥구,영덕동,경기도 용인시 기흥구 영덕동,반도체_디스플레이
41463,11600,경기도,용인시,기흥구,중동,경기도 용인시 기흥구 중동,반도체_디스플레이
41463,10600,경기도,용인시,기흥구,지곡동,경기도 용인시 기흥구 지곡동,반도체_디스플레이
41463,11400,경기도,용인시,기흥구,청덕동,경기도 용인시 기흥구 청덕동,반도체_디스플레이
41463,10400,경기도,용인시,기흥구,하갈동,경기도 용인시 기흥구 하갈동,반도체_디스플레이
41465,10400,경기도,용인시,수지구,고기동,경기도 용인시 수지구 고기동,반도체_디스플레이
41465,10300,경기도,용인시,수지구,동천동,경기도 용인시 수지구 동천동,반도체_디스플레이
41465,10700,경기도,용인시,수지구,상현동,경기도 용인시 수지구 상현동,반도체_디스플레이
41465,10600,경기도,용인시,수지구,성복동,경기도 용인시 수지구 성복동,반도체_디스플레이
41465,10500,경기도,용인시,수지구,신봉동,경기도 용인시 수지구 신봉동,반도체_디스플레이
41465,10200,경기도,용인시,수지구,죽전동,경기도 용인시 수지구 죽전동,반도체_디스플레이
41465,10100,경기도,용인시,수지구,풍덕천동,경기도 용인시 수지구 풍덕천동,반도체_디스플레이
41480,25000,경기도,파주시,,문산읍,경기도 파주시 문산읍,반도체_디스플레이
41480,25300,경기도,파주시,,파주읍,경기도 파주시 파주읍,반도체_디스플레이
41480,25600,경기도,파주시,,법원읍,경기도 파주시 법원읍,반도체_디스플레이
41480,26200,경기도,파주시,,조리읍,경기도 파주시 조리읍,반도체_디스플레이
41480,31000,경기도,파주시,,월롱면,경기도 파주시 월롱면,반도체_디스플레이
41480,32000,경기도,파주시,,탄현면,경기도 파주시 탄현면,반도체_디스플레이
41480,35000,경기도,파주시,,광탄면,경기도 파주시 광탄면,반도체_디스플레이
41480,36000,경기도,파주시,,파평면,경기도 파주시 파평면,반도체_디스플레이
41480,37000,경기도,파주시,,적성면,경기도 파주시 적성면,반도체_디스플레이
41480,38000,경기도,파주시,,군내면,경기도 파주시 군내면,반도체_디스플레이
41480,39000,경기도,파주시,,장단면,경기도 파주시 장단면,반도체_디스플레이
41480,40000,경기도,파주시,,진동면,경기도 파주시 진동면,반도체_디스플레이
41480,41000,경기도,파주시,,진서면,경기도 파주시 진서면,반도체_디스플레이
41480,10500,경기도,파주시,,검산동,경기도 파주시 검산동,반도체_디스플레이
41480,10700,경기도,파주시,,교하동,경기도 파주시 교하동,반도체_디스플레이
41480,12300,경기도,파주시,,금릉동,경기도 파주시 금릉동,반도체_디스플레이
41480,10100,경기도,파주시,,금촌동,경기도 파주시 금촌동,반도체_디스플레이
41480,10900,경기도,파주시,,다율동,경기도 파주시 다율동,반도체_디스플레이
41480,11400,경기도,파주시,,당하동,경기도 파주시 당하동,반도체_디스플레이
41480,11300,경기도,파주시,,동패동,경기도 파주시 동패동,반도체_디스플레이
41480,10600,경기도,파주시,,맥금동,경기도 파주시 맥금동,반도체_디스플레이
41480,11700,경기도,파주시,,목동동,경기도 파주시 목동동,반도체_디스플레이
41480,11500,경기도,파주시,,문발동,경기도 파주시 문발동,반도체_디스플레이
41480,25030,경기도,파주시,,문산읍 이천리,경기도 파주시 문산읍 이천리,반도체_디스플레이
41480,25630,경기도,파주시,,법원읍 금곡리,경기도 파주시 법원읍 금곡리,반도체_디스플레이
41480,11200,경기도,파주시,,산남동,경기도 파주시 산남동,반도체_디스플레이
41480,11100,경기도,파주시,,상지석동,경기도 파주시 상지석동,반도체_디스플레이
41480,11900,경기도,파주시,,서패동,경기도 파주시 서패동,반도체_디스플레이
41480,11600,경기도,파주시,,송촌동,경기도 파주시 송촌동,반도체_디스플레이
41480,12000,경기도,파주시,,신촌동,경기도 파주시 신촌동,반도체_디스플레이
41480,10200,경기도,파주시,,아동동,경기도 파주시 아동동,반도체_디스플레이
41480,10800,경기도,파주시,,야당동,경기도 파주시 야당동,반도체_디스플레이
41480,10400,경기도,파주시,,야동동,경기도 파주시 야동동,반도체_디스플레이
41480,12100,경기도,파주시,,연다산동,경기도 파주시 연다산동,반도체_디스플레이
41480,11000,경기도,파주시,,오도동,경기도 파주시 오도동,반도체_디스플레이
41480,12200,경기도,파주시,,와동동,경기도 파주시 와동동,반도체_디스플레이
41480,37030,경기도,파주시,,적성면 식현리,경기도 파주시 적성면 식현리,반도체_디스플레이
41480,32030,경기도,파주시,,탄현면 낙하리,경기도 파주시 탄현면 낙하리,반도체_디스플레이
41500,25000,경기도,이천시,,장호원읍,경기도 이천시 장호원읍,반도체_디스플레이
41500,25300,경기도,이천시,,부발읍,경기도 이천시 부발읍,반도체_디스플레이
41500,31000,경기도,이천시,,신둔면,경기도 이천시 신둔면,반도체_디스플레이
41500,32000,경기도,이천시,,백사면,경기도 이천시 백사면,반도체_디스플레이
41500,33000,경기도,이천시,,호법면,경기도 이천시 호법면,반도체_디스플레이
41500,34000,경기도,이천시,,마장면,경기도 이천시 마장면,반도체_디스플레이|제약_바이오
41500,35000,경기도,이천시,,대월면,경기도 이천시 대월면,반도체_디스플레이
41500,36000,경기도,이천시,,모가면,경기도 이천시 모가면,반도체_디스플레이|제약_바이오
41500,37000,경기도,이천시,,설성면,경기도 이천시 설성면,반도체_디스플레이
41500,38000,경기도,이천시,,율면,경기도 이천시 율면,반도체_디스플레이
41500,10800,경기도,이천시,,갈산동,경기도 이천시 갈산동,반도체_디스플레이
41500,11400,경기도,이천시,,고담동,경기도 이천시 고담동,반도체_디스플레이
41500,10200,경기도,이천시,,관고동,경기도 이천시 관고동,반도체_디스플레이
41500,11200,경기도,이천시,,단월동,경기도 이천시 단월동,반도체_디스플레이
41500,35030,경기도,이천시,,대월면 구시리,경기도 이천시 대월면 구시리,반도체_디스플레이
41500,11300,경기도,이천시,,대포동,경기도 이천시 대포동,반도체_디스플레이
41500,34030,경기도,이천시,,마장면 덕평리,경기도 이천시 마장면 덕평리,반도체_디스플레이
41500,36030,경기도,이천시,,모가면 어농리,경기도 이천시 모가면 어농리,반도체_디스플레이
41500,32030,경기도,이천시,,백사면 내촌리,경기도 이천시 백사면 내촌리,반도체_디스플레이
41500,25330,경기도,이천시,,부발읍 아미리,경기도 이천시 부발읍 아미리,반도체_디스플레이
41500,11100,경기도,이천시,,사음동,경기도 이천시 사음동,반도체_디스플레이
41500,37030,경기도,이천시,,설성면 상봉리,경기도 이천시 설성면 상봉리,반도체_디스플레이
41500,11000,경기도,이천시,,송정동,경기도 이천시 송정동,반도체_디스플레이
41500,31030,경기도,이천시,,신둔면 용면리,경기도 이천시 신둔면 용면리,반도체_디스플레이
41500,10700,경기도,이천시,,안흥동,경기도 이천시 안흥동,반도체_디스플레이
41500,38030,경기도,이천시,,율면 총곡리,경기도 이천시 율면 총곡리,반도체_디스플레이
41500,10500,경기도,이천시,,율현동,경기도 이천시 율현동,반도체_디스플레이
41500,11500,경기도,이천시,,장록동,경기도 이천시 장록동,반도체_디스플레이
41500,25030,경기도,이천시,,장호원읍 나래리,경기도 이천시 장호원읍 나래리,반도체_디스플레이
41500,10300,경기도,이천시,,중리동,경기도 이천시 중리동,반도체_디스플레이
41500,10400,경기도,이천시,,증일동,경기도 이천시 증일동,반도체_디스플레이
41500,10900,경기도,이천시,,증포동,경기도 이천시 증포동,반도체_디스플레이
41500,10600,경기도,이천시,,진리동,경기도 이천시 진리동,반도체_디스플레이
41500,10100,경기도,이천시,,창전동,경기도 이천시 창전동,반도체_디스플레이
41550,25000,경기도,안성시,,공도읍,경기도 안성시 공도읍,반도체_디스플레이
41550,31000,경기도,안성시,,보개면,경기도 안성시 보개면,반도체_디스플레이
41550,32000,경기도,안성시,,금광면,경기도 안성시 금광면,반도체_디스플레이
41550,33000,경기도,안성시,,서운면,경기도 안성시 서운면,반도체_디스플레이
41550,34000,경기도,안성시,,미양면,경기도 안성시 미양면,반도체_디스플레이|제약_바이오
41550,35000,경기도,안성시,,대덕면,경기도 안성시 대덕면,반도체_디스플레이
41550,36000,경기도,안성시,,양성면,경기도 안성시 양성면,반도체_디스플레이
41550,38000,경기도,안성시,,원곡면,경기도 안성시 원곡면,반도체_디스플레이|제약_바이오
41550,39000,경기도,안성시,,일죽면,경기도 안성시 일죽면,반도체_디스플레이
41550,40000,경기도,안성시,,죽산면,경기도 안성시 죽산면,반도체_디스플레이
41550,41000,경기도,안성시,,삼죽면,경기도 안성시 삼죽면,반도체_디스플레이
41550,42000,경기도,안성시,,고삼면,경기도 안성시 고삼면,반도체_디스플레이
41550,12600,경기도,안성시,,가사동,경기도 안성시 가사동,반도체_디스플레이
41550,12700,경기도,안성시,,가현동,경기도 안성시 가현동,반도체_디스플레이
41550,12100,경기도,안성시,,계동,경기도 안성시 계동,반도체_디스플레이
41550,25030,경기도,안성시,,공도읍 마정리,경기도 안성시 공도읍 마정리,반도체_디스플레이
41550,10500,경기도,안성시,,구포동,경기도 안성시 구포동,반도체_디스플레이
41550,32030,경기도,안성시,,금광면 한운리,경기도 안성시 금광면 한운리,반도체_디스플레이
41550,11400,경기도,안성시,,금산동,경기도 안성시 금산동,반도체_디스플레이
41550,12000,경기도,안성시,,금석동,경기도 안성시 금석동,반도체_디스플레이
41550,10900,경기도,안성시,,낙원동,경기도 안성시 낙원동,반도체_디스플레이
41550,12500,경기도,안성시,,당왕동,경기도 안성시 당왕동,반도체_디스플레이
41550,35030,경기도,안성시,,대덕면 죽리,경기도 안성시 대덕면 죽리,반도체_디스플레이
41550,11600,경기도,안성시,,대천동,경기도 안성시 대천동,반도체_디스플레이
41550,12400,경기도,안성시,,도기동,경기도 안성시 도기동,반도체_디스플레이
41550,10600,경기도,안성시,,동본동,경기도 안성시 동본동,반도체_디스플레이
41550,10700,경기도,안성시,,명륜동,경기도 안성시 명륜동,반도체_디스플레이
41550,34030,경기도,안성시,,미양면 진촌리,경기도 안성시 미양면 진촌리,반도체_디스플레이
41550,13200,경기도,안성시,,발화동,경기도 안성시 발화동,반도체_디스플레이
41550,31030,경기도,안성시,,보개면 내방리,경기도 안성시 보개면 내방리,반도체_디스플레이
41550,10400,경기도,안성시,,봉남동,경기도 안성시 봉남동,반도체_디스플레이
41550,10100,경기도,안성시,,봉산동,경기도 안성시 봉산동,반도체_디스플레이
41550,12300,경기도,안성시,,사곡동,경기도 안성시 사곡동,반도체_디스플레이
41550,41030,경기도,안성시,,삼죽면 기솔리,경기도 안성시 삼죽면 기솔리,반도체_디스플레이
41550,33030,경기도,안성시,,서운면 신기리,경기도 안성시 서운면 신기리,반도체_디스플레이
41550,11700,경기도,안성시,,서인동,경기도 안성시 서인동,반도체_디스플레이
41550,11800,경기도,안성시,,석정동,경기도 안성시 석정동,반도체_디스플레이
41570,25000,경기도,김포시,,통진읍,경기도 김포시 통진읍,일반제조|제약_바이오
41570,25300,경기도,김포시,,고촌읍,경기도 김포시 고촌읍,일반제조
41570,25600,경기도,김포시,,양촌읍,경기도 김포시 양촌읍,일반제조|제약_바이오
41570,34000,경기도,김포시,,대곶면,경기도 김포시 대곶면,일반제조
41570,35000,경기도,김포시,,월곶면,경기도 김포시 월곶면,일반제조
41570,36000,경기도,김포시,,하성면,경기도 김포시 하성면,일반제조
41570,10500,경기도,김포시,,감정동,경기도 김포시 감정동,일반제조
41570,10200,경기도,김포시,,걸포동,경기도 김포시 걸포동,일반제조
41570,10900,경기도,김포시,,구래동,경기도 김포시 구래동,일반제조
41570,34030,경기도,김포시,,대곶면 석정리,경기도 김포시 대곶면 석정리,일반제조
41570,10800,경기도,김포시,,마산동,경기도 김포시 마산동,일반제조
41570,10100,경기도,김포시,,북변동,경기도 김포시 북변동,일반제조
41570,10600,경기도,김포시,,사우동,경기도 김포시 사우동,일반제조
41570,10300,경기도,김포시,,운양동,경기도 김포시 운양동,일반제조
41570,35030,경기도,김포시,,월곶면 개곡리,경기도 김포시 월곶면 개곡리,일반제조
41570,10400,경기도,김포시,,장기동,경기도 김포시 장기동,일반제조
41570,10700,경기도,김포시,,풍무동,경기도 김포시 풍무동,일반제조
41570,36030,경기도,김포시,,하성면 봉성리,경기도 김포시 하성면 봉성리,일반제조
41591,25000,경기도,화성시,만세구,우정읍,경기도 화성시 만세구 우정읍,반도체_디스플레이
41591,25300,경기도,화성시,만세구,향남읍,경기도 화성시 만세구 향남읍,반도체_디스플레이|제약_바이오
41591,25600,경기도,화성시,만세구,남양읍,경기도 화성시 만세구 남양읍,반도체_디스플레이
41591,31000,경기도,화성시,만세구,마도면,경기도 화성시 만세구 마도면,반도체_디스플레이|제약_바이오
41591,32000,경기도,화성시,만세구,송산면,경기도 화성시 만세구 송산면,반도체_디스플레이
41591,33000,경기도,화성시,만세구,서신면,경기도 화성시 만세구 서신면,반도체_디스플레이
41591,34000,경기도,화성시,만세구,팔탄면,경기도 화성시 만세구 팔탄면,반도체_디스플레이|제약_바이오
41591,35000,경기도,화성시,만세구,장안면,경기도 화성시 만세구 장안면,반도체_디스플레이
41591,36000,경기도,화성시,만세구,양감면,경기도 화성시 만세구 양감면,반도체_디스플레이|제약_바이오
41591,25630,경기도,화성시,만세구,남양읍 수화리,경기도 화성시 만세구 남양읍 수화리,반도체_디스플레이
41591,31030,경기도,화성시,만세구,마도면 고모리,경기도 화성시 만세구 마도면 고모리,반도체_디스플레이
41591,10100,경기도,화성시,만세구,새솔동,경기도 화성시 만세구 새솔동,반도체_디스플레이
41591,33030,경기도,화성시,만세구,서신면 궁평리,경기도 화성시 만세구 서신면 궁평리,반도체_디스플레이
41591,32030,경기도,화성시,만세구,송산면 마산리,경기도 화성시 만세구 송산면 마산리,반도체_디스플레이
41591,25030,경기도,화성시,만세구,우정읍 매향리,경기도 화성시 만세구 우정읍 매향리,반도체_디스플레이
41591,35030,경기도,화성시,만세구,장안면 노진리,경기도 화성시 만세구 장안면 노진리,반도체_디스플레이
41591,34030,경기도,화성시,만세구,팔탄면 덕우리,경기도 화성시 만세구 팔탄면 덕우리,반도체_디스플레이
41591,25330,경기도,화성시,만세구,향남읍 길성리,경기도 화성시 만세구 향남읍 길성리,반도체_디스플레이
41591,25340,경기도,화성시,만세구,향남읍 방축리,경기도 화성시 만세구 향남읍 방축리,반도체_디스플레이
41593,25000,경기도,화성시,효행구,봉담읍,경기도 화성시 효행구 봉담읍,반도체_디스플레이
41593,31000,경기도,화성시,효행구,매송면,경기도 화성시 효행구 매송면,반도체_디스플레이
41593,32000,경기도,화성시,효행구,비봉면,경기도 화성시 효행구 비봉면,반도체_디스플레이
41593,33000,경기도,화성시,효행구,정남면,경기도 화성시 효행구 정남면,반도체_디스플레이|제약_바이오
41593,10200,경기도,화성시,효행구,기안동,경기도 화성시 효행구 기안동,반도체_디스플레이
41593,10100,경기도,화성시,효행구,배양동,경기도 화성시 효행구 배양동,반도체_디스플레이
41593,25030,경기도,화성시,효행구,봉담읍 당하리,경기도 화성시 효행구 봉담읍 당하리,반도체_디스플레이
41593,33030,경기도,화성시,효행구,정남면 귀래리,경기도 화성시 효행구 정남면 귀래리,반도체_디스플레이
41595,10400,경기도,화성시,병점구,기산동,경기도 화성시 병점구 기산동,반도체_디스플레이
41595,10300,경기도,화성시,병점구,능동,경기도 화성시 병점구 능동,반도체_디스플레이
41595,10500,경기도,화성시,병점구,반월동,경기도 화성시 병점구 반월동,반도체_디스플레이
41595,10600,경기도,화성시,병점구,반정동,경기도 화성시 병점구 반정동,반도체_디스플레이
41595,10200,경기도,화성시,병점구,병점동,경기도 화성시 병점구 병점동,반도체_디스플레이
41595,10800,경기도,화성시,병점구,송산동,경기도 화성시 병점구 송산동,반도체_디스플레이
41595,10900,경기도,화성시,병점구,안녕동,경기도 화성시 병점구 안녕동,반도체_디스플레이
41595,10100,경기도,화성시,병점구,진안동,경기도 화성시 병점구 진안동,반도체_디스플레이
41595,10700,경기도,화성시,병점구,황계동,경기도 화성시 병점구 황계동,반도체_디스플레이
41597,11400,경기도,화성시,동탄구,금곡동,경기도 화성시 동탄구 금곡동,반도체_디스플레이
41597,10100,경기도,화성시,동탄구,능동,경기도 화성시 동탄구 능동,반도체_디스플레이
41597,10900,경기도,화성시,동탄구,목동,경기도 화성시 동탄구 목동,반도체_디스플레이
41597,10200,경기도,화성시,동탄구,반송동,경기도 화성시 동탄구 반송동,반도체_디스플레이
41597,11300,경기도,화성시,동탄구,방교동,경기도 화성시 동탄구 방교동,반도체_디스플레이
41597,11000,경기도,화성시,동탄구,산척동,경기도 화성시 동탄구 산척동,반도체_디스플레이
41597,10300,경기도,화성시,동탄구,석우동,경기도 화성시 동탄구 석우동,반도체_디스플레이
41597,11200,경기도,화성시,동탄구,송동,경기도 화성시 동탄구 송동,반도체_디스플레이
41597,10800,경기도,화성시,동탄구,신동,경기도 화성시 동탄구 신동,반도체_디스플레이
41597,11500,경기도,화성시,동탄구,여울동,경기도 화성시 동탄구 여울동,반도체_디스플레이
41597,10600,경기도,화성시,동탄구,영천동,경기도 화성시 동탄구 영천동,반도체_디스플레이
41597,11100,경기도,화성시,동탄구,장지동,경기도 화성시 동탄구 장지동,반도체_디스플레이
41597,10700,경기도,화성시,동탄구,중동,경기도 화성시 동탄구 중동,반도체_디스플레이
41597,10500,경기도,화성시,동탄구,청계동,경기도 화성시 동탄구 청계동,반도체_디스플레이
41610,25300,경기도,광주시,,초월읍,경기도 광주시 초월읍,일반제조
41610,25900,경기도,광주시,,곤지암읍,경기도 광주시 곤지암읍,일반제조|제약_바이오
41610,33000,경기도,광주시,,도척면,경기도 광주시 도척면,일반제조
41610,34000,경기도,광주시,,퇴촌면,경기도 광주시 퇴촌면,일반제조
41610,35000,경기도,광주시,,남종면,경기도 광주시 남종면,일반제조
41610,37000,경기도,광주시,,남한산성면,경기도 광주시 남한산성면,일반제조
41610,10100,경기도,광주시,,경안동,경기도 광주시 경안동,일반제조
41610,11400,경기도,광주시,,고산동,경기도 광주시 고산동,일반제조
41610,25930,경기도,광주시,,곤지암읍 건업리,경기도 광주시 곤지암읍 건업리,일반제조
41610,11600,경기도,광주시,,능평동,경기도 광주시 능평동,일반제조
41610,11900,경기도,광주시,,매산동,경기도 광주시 매산동,일반제조
41610,11300,경기도,광주시,,목동,경기도 광주시 목동,일반제조
41610,10600,경기도,광주시,,목현동,경기도 광주시 목현동,일반제조
41610,11700,경기도,광주시,,문형동,경기도 광주시 문형동,일반제조
41610,10700,경기도,광주시,,삼동,경기도 광주시 삼동,일반제조
41610,10300,경기도,광주시,,송정동,경기도 광주시 송정동,일반제조
41610,11500,경기도,광주시,,신현동,경기도 광주시 신현동,일반제조
41610,10200,경기도,광주시,,쌍령동,경기도 광주시 쌍령동,일반제조
41610,12000,경기도,광주시,,양벌동,경기도 광주시 양벌동,일반제조
41610,11200,경기도,광주시,,역동,경기도 광주시 역동,일반제조
41610,11100,경기도,광주시,,장지동,경기도 광주시 장지동,일반제조
41650,25000,경기도,포천시,,소흘읍,경기도 포천시 소흘읍,일반제조
41650,31000,경기도,포천시,,군내면,경기도 포천시 군내면,일반제조
41650,32000,경기도,포천시,,내촌면,경기도 포천시 내촌면,일반제조
41650,33000,경기도,포천시,,가산면,경기도 포천시 가산면,일반제조
41650,34000,경기도,포천시,,신북면,경기도 포천시 신북면,일반제조
41650,35000,경기도,포천시,,창수면,경기도 포천시 창수면,일반제조
41650,36000,경기도,포천시,,영중면,경기도 포천시 영중면,일반제조
41650,37000,경기도,포천시,,일동면,경기도 포천시 일동면,일반제조
41650,38000,경기도,포천시,,이동면,경기도 포천시 이동면,일반제조
41650,39000,경기도,포천시,,영북면,경기도 포천시 영북면,일반제조
41650,40000,경기도,포천시,,관인면,경기도 포천시 관인면,일반제조
41650,41000,경기도,포천시,,화현면,경기도 포천시 화현면,일반제조
41650,10600,경기도,포천시,,동교동,경기도 포천시 동교동,일반제조
41650,10400,경기도,포천시,,선단동,경기도 포천시 선단동,일반제조
41650,10500,경기도,포천시,,설운동,경기도 포천시 설운동,일반제조
41650,34030,경기도,포천시,,신북면 갈월리,경기도 포천시 신북면 갈월리,일반제조
41650,10100,경기도,포천시,,신읍동,경기도 포천시 신읍동,일반제조
41650,10200,경기도,포천시,,어룡동,경기도 포천시 어룡동,일반제조
41650,10300,경기도,포천시,,자작동,경기도 포천시 자작동,일반제조
41670,25000,경기도,여주시,,가남읍,경기도 여주시 가남읍,일반제조
41670,31000,경기도,여주시,,점동면,경기도 여주시 점동면,일반제조
41670,32000,경기도,여주시,,흥천면,경기도 여주시 흥천면,일반제조
41670,33000,경기도,여주시,,금사면,경기도 여주시 금사면,일반제조
41670,34500,경기도,여주시,,세종대왕면,경기도 여주시 세종대왕면,일반제조
41670,35000,경기도,여주시,,대신면,경기도 여주시 대신면,일반제조
41670,36000,경기도,여주시,,북내면,경기도 여주시 북내면,일반제조
41670,37000,경기도,여주시,,강천면,경기도 여주시 강천면,일반제조
41670,38000,경기도,여주시,,산북면,경기도 여주시 산북면,일반제조
41670,25040,경기도,여주시,,가남읍 삼승리,경기도 여주시 가남읍 삼승리,일반제조
41670,25030,경기도,여주시,,가남읍 정단리,경기도 여주시 가남읍 정단리,일반제조
41670,11000,경기도,여주시,,가업동,경기도 여주시 가업동,일반제조
41670,10800,경기도,여주시,,교동,경기도 여주시 교동,일반제조
41670,33030,경기도,여주시,,금사면 금사리,경기도 여주시 금사면 금사리,일반제조
41670,11600,경기도,여주시,,능현동,경기도 여주시 능현동,일반제조
41670,10500,경기도,여주시,,단현동,경기도 여주시 단현동,일반제조
41670,35030,경기도,여주시,,대신면 무촌리,경기도 여주시 대신면 무촌리,일반제조
41670,11900,경기도,여주시,,매룡동,경기도 여주시 매룡동,일반제조
41670,11700,경기도,여주시,,멱곡동,경기도 여주시 멱곡동,일반제조
41670,36030,경기도,여주시,,북내면 장암리,경기도 여주시 북내면 장암리,일반제조
41670,11400,경기도,여주시,,삼교동,경기도 여주시 삼교동,일반제조
41670,11200,경기도,여주시,,상거동,경기도 여주시 상거동,일반제조
41670,10100,경기도,여주시,,상동,경기도 여주시 상동,일반제조
41670,34530,경기도,여주시,,세종대왕면 광대리,경기도 여주시 세종대왕면 광대리,일반제조
43111,31000,충청북도,청주시,상당구,낭성면,충청북도 청주시 상당구 낭성면,이차전지|제약_바이오
43111,32000,충청북도,청주시,상당구,미원면,충청북도 청주시 상당구 미원면,이차전지|제약_바이오
43111,33000,충청북도,청주시,상당구,가덕면,충청북도 청주시 상당구 가덕면,이차전지|제약_바이오
43111,34000,충청북도,청주시,상당구,남일면,충청북도 청주시 상당구 남일면,이차전지|제약_바이오
43111,35000,충청북도,청주시,상당구,문의면,충청북도 청주시 상당구 문의면,이차전지|제약_바이오
43111,33030,충청북도,청주시,상당구,가덕면 시동리,충청북도 청주시 상당구 가덕면 시동리,이차전지|제약_바이오
43111,12000,충청북도,청주시,상당구,금천동,충청북도 청주시 상당구 금천동,이차전지|제약_바이오
43111,10500,충청북도,청주시,상당구,남문로1가,충청북도 청주시 상당구 남문로1가,이차전지|제약_바이오
43111,10600,충청북도,청주시,상당구,남문로2가,충청북도 청주시 상당구 남문로2가,이차전지|제약_바이오
43111,34030,충청북도,청주시,상당구,남일면 가산리,충청북도 청주시 상당구 남일면 가산리,이차전지|제약_바이오
43111,11000,충청북도,청주시,상당구,남주동,충청북도 청주시 상당구 남주동,이차전지|제약_바이오
43111,31030,충청북도,청주시,상당구,낭성면 삼산리,충청북도 청주시 상당구 낭성면 삼산리,이차전지|제약_바이오
43111,11800,충청북도,청주시,상당구,대성동,충청북도 청주시 상당구 대성동,이차전지|제약_바이오
43111,12200,충청북도,청주시,상당구,명암동,충청북도 청주시 상당구 명암동,이차전지|제약_바이오
43111,35040,충청북도,청주시,상당구,문의면 마동리,충청북도 청주시 상당구 문의면 마동리,이차전지|제약_바이오
43111,35030,충청북도,청주시,상당구,문의면 후곡리,충청북도 청주시 상당구 문의면 후곡리,이차전지|제약_바이오
43111,10700,충청북도,청주시,상당구,문화동,충청북도 청주시 상당구 문화동,이차전지|제약_바이오
43111,32040,충청북도,청주시,상당구,미원면 월용리,충청북도 청주시 상당구 미원면 월용리,이차전지|제약_바이오
43111,32030,충청북도,청주시,상당구,미원면 화원리,충청북도 청주시 상당구 미원면 화원리,이차전지|제약_바이오
43111,12600,충청북도,청주시,상당구,방서동,충청북도 청주시 상당구 방서동,이차전지|제약_바이오
43111,10200,충청북도,청주시,상당구,북문로1가,충청북도 청주시 상당구 북문로1가,이차전지|제약_바이오
43111,10300,충청북도,청주시,상당구,북문로2가,충청북도 청주시 상당구 북문로2가,이차전지|제약_바이오
43111,10400,충청북도,청주시,상당구,북문로3가,충청북도 청주시 상당구 북문로3가,이차전지|제약_바이오
43111,12300,충청북도,청주시,상당구,산성동,충청북도 청주시 상당구 산성동,이차전지|제약_바이오
43111,10900,충청북도,청주시,상당구,서문동,충청북도 청주시 상당구 서문동,이차전지|제약_바이오
43111,10800,충청북도,청주시,상당구,서운동,충청북도 청주시 상당구 서운동,이차전지|제약_바이오
43111,11100,충청북도,청주시,상당구,석교동,충청북도 청주시 상당구 석교동,이차전지|제약_바이오
43111,11200,충청북도,청주시,상당구,수동,충청북도 청주시 상당구 수동,이차전지|제약_바이오
43111,10100,충청북도,청주시,상당구,영동,충청북도 청주시 상당구 영동,이차전지|제약_바이오
43111,11900,충청북도,청주시,상당구,영운동,충청북도 청주시 상당구 영운동,이차전지|제약_바이오
43112,31000,충청북도,청주시,서원구,남이면,충청북도 청주시 서원구 남이면,이차전지|제약_바이오
43112,32000,충청북도,청주시,서원구,현도면,충청북도 청주시 서원구 현도면,이차전지|제약_바이오
43112,10900,충청북도,청주시,서원구,개신동,충청북도 청주시 서원구 개신동,이차전지|제약_바이오
43112,31040,충청북도,청주시,서원구,남이면 부용외천리,충청북도 청주시 서원구 남이면 부용외천리,이차전지|제약_바이오
43112,31030,충청북도,청주시,서원구,남이면 팔봉리,충청북도 청주시 서원구 남이면 팔봉리,이차전지|제약_바이오
43112,10300,충청북도,청주시,서원구,모충동,충청북도 청주시 서원구 모충동,이차전지|제약_바이오
43112,10500,충청북도,청주시,서원구,미평동,충청북도 청주시 서원구 미평동,이차전지|제약_바이오
43112,10600,충청북도,청주시,서원구,분평동,충청북도 청주시 서원구 분평동,이차전지|제약_바이오
43112,10100,충청북도,청주시,서원구,사직동,충청북도 청주시 서원구 사직동,이차전지|제약_바이오
43112,10200,충청북도,청주시,서원구,사창동,충청북도 청주시 서원구 사창동,이차전지|제약_바이오
43112,10400,충청북도,청주시,서원구,산남동,충청북도 청주시 서원구 산남동,이차전지|제약_바이오
43112,10800,충청북도,청주시,서원구,성화동,충청북도 청주시 서원구 성화동,이차전지|제약_바이오
43112,10700,충청북도,청주시,서원구,수곡동,충청북도 청주시 서원구 수곡동,이차전지|제약_바이오
43112,11100,충청북도,청주시,서원구,장성동,충청북도 청주시 서원구 장성동,이차전지|제약_바이오
43112,11200,충청북도,청주시,서원구,장암동,충청북도 청주시 서원구 장암동,이차전지|제약_바이오
