sigungu_cd,bjdong_cd,sido,sigungu,gu,dong,full_nm
41370,10100,경기도,오산시,,오산동,경기도 오산시 오산동
41370,10200,경기도,오산시,,부산동,경기도 오산시 부산동
41370,10300,경기도,오산시,,원동,경기도 오산시 원동
41370,10400,경기도,오산시,,궐동,경기도 오산시 궐동
41370,10500,경기도,오산시,,청학동,경기도 오산시 청학동
41370,10600,경기도,오산시,,가장동,경기도 오산시 가장동
41370,10700,경기도,오산시,,금암동,경기도 오산시 금암동
41370,10800,경기도,오산시,,수청동,경기도 오산시 수청동
41370,10900,경기도,오산시,,은계동,경기도 오산시 은계동
41370,11000,경기도,오산시,,내삼미동,경기도 오산시 내삼미동
41370,11100,경기도,오산시,,외삼미동,경기도 오산시 외삼미동
41370,11200,경기도,오산시,,양산동,경기도 오산시 양산동
41370,11300,경기도,오산시,,세교동,경기도 오산시 세교동
41370,11400,경기도,오산시,,지곶동,경기도 오산시 지곶동
41370,11500,경기도,오산시,,서랑동,경기도 오산시 서랑동
41370,11600,경기도,오산시,,서동,경기도 오산시 서동
41370,11700,경기도,오산시,,벌음동,경기도 오산시 벌음동
41370,11800,경기도,오산시,,두곡동,경기도 오산시 두곡동
41370,11900,경기도,오산시,,탑동,경기도 오산시 탑동
41370,12000,경기도,오산시,,누읍동,경기도 오산시 누읍동
41370,12100,경기도,오산시,,가수동,경기도 오산시 가수동
41370,12200,경기도,오산시,,고현동,경기도 오산시 고현동
41370,12300,경기도,오산시,,청호동,경기도 오산시 청호동
41370,12400,경기도,오산시,,갈곶동,경기도 오산시 갈곶동
41390,10100,경기도,시흥시,,대야동,경기도 시흥시 대야동
41390,10200,경기도,시흥시,,신천동,경기도 시흥시 신천동
41390,10300,경기도,시흥시,,방산동,경기도 시흥시 방산동
41390,10400,경기도,시흥시,,포동,경기도 시흥시 포동
41390,10500,경기도,시흥시,,미산동,경기도 시흥시 미산동
41390,10600,경기도,시흥시,,은행동,경기도 시흥시 은행동
41390,10700,경기도,시흥시,,안현동,경기도 시흥시 안현동
41390,10800,경기도,시흥시,,매화동,경기도 시흥시 매화동
41390,10900,경기도,시흥시,,도창동,경기도 시흥시 도창동
41390,11000,경기도,시흥시,,금이동,경기도 시흥시 금이동
41390,11200,경기도,시흥시,,과림동,경기도 시흥시 과림동
41390,11300,경기도,시흥시,,계수동,경기도 시흥시 계수동
41390,11700,경기도,시흥시,,화정동,경기도 시흥시 화정동
41390,11800,경기도,시흥시,,능곡동,경기도 시흥시 능곡동
41390,11900,경기도,시흥시,,하중동,경기도 시흥시 하중동
41390,12000,경기도,시흥시,,하상동,경기도 시흥시 하상동
41390,12100,경기도,시흥시,,광석동,경기도 시흥시 광석동
41390,12200,경기도,시흥시,,물왕동,경기도 시흥시 물왕동
41390,12300,경기도,시흥시,,산현동,경기도 시흥시 산현동
41390,12400,경기도,시흥시,,조남동,경기도 시흥시 조남동
41390,12500,경기도,시흥시,,논곡동,경기도 시흥시 논곡동
41390,12600,경기도,시흥시,,목감동,경기도 시흥시 목감동
41390,12700,경기도,시흥시,,거모동,경기도 시흥시 거모동
41390,12800,경기도,시흥시,,군자동,경기도 시흥시 군자동
41390,12900,경기도,시흥시,,장현동,경기도 시흥시 장현동
41390,13000,경기도,시흥시,,장곡동,경기도 시흥시 장곡동
41390,13100,경기도,시흥시,,월곶동,경기도 시흥시 월곶동
41390,13200,경기도,시흥시,,정왕동,경기도 시흥시 정왕동
41390,13300,경기도,시흥시,,죽율동,경기도 시흥시 죽율동
41390,13400,경기도,시흥시,,무지내동,경기도 시흥시 무지내동
41390,13500,경기도,시흥시,,배곧동,경기도 시흥시 배곧동
41410,10100,경기도,군포시,,당동,경기도 군포시 당동
41410,10200,경기도,군포시,,당정동,경기도 군포시 당정동
41410,10300,경기도,군포시,,부곡동,경기도 군포시 부곡동
41410,10400,경기도,군포시,,산본동,경기도 군포시 산본동
41410,10500,경기도,군포시,,금정동,경기도 군포시 금정동
41410,10600,경기도,군포시,,둔대동,경기도 군포시 둔대동
41410,10700,경기도,군포시,,속달동,경기도 군포시 속달동
41410,10800,경기도,군포시,,대야미동,경기도 군포시 대야미동
41410,10900,경기도,군포시,,도마교동,경기도 군포시 도마교동
41430,10100,경기도,의왕시,,고천동,경기도 의왕시 고천동
41430,10200,경기도,의왕시,,이동,경기도 의왕시 이동
41430,10300,경기도,의왕시,,삼동,경기도 의왕시 삼동
41430,10400,경기도,의왕시,,왕곡동,경기도 의왕시 왕곡동
41430,10500,경기도,의왕시,,오전동,경기도 의왕시 오전동
41430,10600,경기도,의왕시,,학의동,경기도 의왕시 학의동
41430,10700,경기도,의왕시,,내손동,경기도 의왕시 내손동
41430,10800,경기도,의왕시,,청계동,경기도 의왕시 청계동
41430,10900,경기도,의왕시,,포일동,경기도 의왕시 포일동
41430,11000,경기도,의왕시,,월암동,경기도 의왕시 월암동
41430,11100,경기도,의왕시,,초평동,경기도 의왕시 초평동
41450,10100,경기도,하남시,,천현동,경기도 하남시 천현동
41450,10200,경기도,하남시,,하산곡동,경기도 하남시 하산곡동
41450,10300,경기도,하남시,,창우동,경기도 하남시 창우동
41450,10400,경기도,하남시,,배알미동,경기도 하남시 배알미동
41450,10500,경기도,하남시,,상산곡동,경기도 하남시 상산곡동
41450,10600,경기도,하남시,,신장동,경기도 하남시 신장동
41450,10700,경기도,하남시,,당정동,경기도 하남시 당정동
41450,10800,경기도,하남시,,덕풍동,경기도 하남시 덕풍동
41450,10900,경기도,하남시,,망월동,경기도 하남시 망월동
41450,11000,경기도,하남시,,풍산동,경기도 하남시 풍산동
41450,11100,경기도,하남시,,미사동,경기도 하남시 미사동
41450,11200,경기도,하남시,,선동,경기도 하남시 선동
41450,11300,경기도,하남시,,감북동,경기도 하남시 감북동
41450,11400,경기도,하남시,,감일동,경기도 하남시 감일동
41450,11500,경기도,하남시,,감이동,경기도 하남시 감이동
41450,11600,경기도,하남시,,학암동,경기도 하남시 학암동
41450,11700,경기도,하남시,,교산동,경기도 하남시 교산동
41450,11800,경기도,하남시,,춘궁동,경기도 하남시 춘궁동
41450,11900,경기도,하남시,,하사창동,경기도 하남시 하사창동
41450,12000,경기도,하남시,,상사창동,경기도 하남시 상사창동
41450,12100,경기도,하남시,,항동,경기도 하남시 항동
41450,12200,경기도,하남시,,초일동,경기도 하남시 초일동
41450,12300,경기도,하남시,,초이동,경기도 하남시 초이동
41450,12400,경기도,하남시,,광암동,경기도 하남시 광암동
41461,10100,경기도,용인시,처인구,김량장동,경기도 용인시 처인구 김량장동
41461,10200,경기도,용인시,처인구,역북동,경기도 용인시 처인구 역북동
41461,10300,경기도,용인시,처인구,삼가동,경기도 용인시 처인구 삼가동
41461,10400,경기도,용인시,처인구,남동,경기도 용인시 처인구 남동
41461,10500,경기도,용인시,처인구,유방동,경기도 용인시 처인구 유방동
41461,10600,경기도,용인시,처인구,고림동,경기도 용인시 처인구 고림동
41461,10700,경기도,용인시,처인구,마평동,경기도 용인시 처인구 마평동
41461,10800,경기도,용인시,처인구,운학동,경기도 용인시 처인구 운학동
41461,10900,경기도,용인시,처인구,호동,경기도 용인시 처인구 호동
41461,11000,경기도,용인시,처인구,해곡동,경기도 용인시 처인구 해곡동
41461,25000,경기도,용인시,처인구,포곡읍,경기도 용인시 처인구 포곡읍
41461,25300,경기도,용인시,처인구,모현읍,경기도 용인시 처인구 모현읍
41461,25600,경기도,용인시,처인구,이동읍,경기도 용인시 처인구 이동읍
41461,25900,경기도,용인시,처인구,남사읍,경기도 용인시 처인구 남사읍
41461,25930,경기도,용인시,처인구,남사읍 아곡리,경기도 용인시 처인구 남사읍 아곡리
41461,26200,경기도,용인시,처인구,양지읍,경기도 용인시 처인구 양지읍
41461,26230,경기도,용인시,처인구,양지읍 송문리,경기도 용인시 처인구 양지읍 송문리
41461,34000,경기도,용인시,처인구,원삼면,경기도 용인시 처인구 원삼면
41461,34030,경기도,용인시,처인구,원삼면 학일리,경기도 용인시 처인구 원삼면 학일리
41461,35000,경기도,용인시,처인구,백암면,경기도 용인시 처인구 백암면
41461,35030,경기도,용인시,처인구,백암면 근창리,경기도 용인시 처인구 백암면 근창리
41463,10100,경기도,용인시,기흥구,신갈동,경기도 용인시 기흥구 신갈동
41463,10200,경기도,용인시,기흥구,구갈동,경기도 용인시 기흥구 구갈동
41463,10300,경기도,용인시,기흥구,상갈동,경기도 용인시 기흥구 상갈동
41463,10400,경기도,용인시,기흥구,하갈동,경기도 용인시 기흥구 하갈동
41463,10500,경기도,용인시,기흥구,보라동,경기도 용인시 기흥구 보라동
41463,10600,경기도,용인시,기흥구,지곡동,경기도 용인시 기흥구 지곡동
41463,10700,경기도,용인시,기흥구,공세동,경기도 용인시 기흥구 공세동
41463,10800,경기도,용인시,기흥구,고매동,경기도 용인시 기흥구 고매동
41463,10900,경기도,용인시,기흥구,농서동,경기도 용인시 기흥구 농서동
41463,11000,경기도,용인시,기흥구,서천동,경기도 용인시 기흥구 서천동
41463,11100,경기도,용인시,기흥구,영덕동,경기도 용인시 기흥구 영덕동
41463,11200,경기도,용인시,기흥구,언남동,경기도 용인시 기흥구 언남동
41463,11300,경기도,용인시,기흥구,마북동,경기도 용인시 기흥구 마북동
41463,11400,경기도,용인시,기흥구,청덕동,경기도 용인시 기흥구 청덕동
41463,11500,경기도,용인시,기흥구,동백동,경기도 용인시 기흥구 동백동
41463,11600,경기도,용인시,기흥구,중동,경기도 용인시 기흥구 중동
41463,11700,경기도,용인시,기흥구,상하동,경기도 용인시 기흥구 상하동
41463,11800,경기도,용인시,기흥구,보정동,경기도 용인시 기흥구 보정동
41465,10100,경기도,용인시,수지구,풍덕천동,경기도 용인시 수지구 풍덕천동
41465,10200,경기도,용인시,수지구,죽전동,경기도 용인시 수지구 죽전동
41465,10300,경기도,용인시,수지구,동천동,경기도 용인시 수지구 동천동
41465,10400,경기도,용인시,수지구,고기동,경기도 용인시 수지구 고기동
41465,10500,경기도,용인시,수지구,신봉동,경기도 용인시 수지구 신봉동
41465,10600,경기도,용인시,수지구,성복동,경기도 용인시 수지구 성복동
41465,10700,경기도,용인시,수지구,상현동,경기도 용인시 수지구 상현동
41480,10100,경기도,파주시,,금촌동,경기도 파주시 금촌동
41480,10200,경기도,파주시,,아동동,경기도 파주시 아동동
41480,10400,경기도,파주시,,야동동,경기도 파주시 야동동
41480,10500,경기도,파주시,,검산동,경기도 파주시 검산동
41480,10600,경기도,파주시,,맥금동,경기도 파주시 맥금동
41480,10700,경기도,파주시,,교하동,경기도 파주시 교하동
41480,10800,경기도,파주시,,야당동,경기도 파주시 야당동
41480,10900,경기도,파주시,,다율동,경기도 파주시 다율동
41480,11000,경기도,파주시,,오도동,경기도 파주시 오도동
41480,11100,경기도,파주시,,상지석동,경기도 파주시 상지석동
41480,11200,경기도,파주시,,산남동,경기도 파주시 산남동
41480,11300,경기도,파주시,,동패동,경기도 파주시 동패동
41480,11400,경기도,파주시,,당하동,경기도 파주시 당하동
41480,11500,경기도,파주시,,문발동,경기도 파주시 문발동
41480,11600,경기도,파주시,,송촌동,경기도 파주시 송촌동
41480,11700,경기도,파주시,,목동동,경기도 파주시 목동동
41480,11800,경기도,파주시,,하지석동,경기도 파주시 하지석동
41480,11900,경기도,파주시,,서패동,경기도 파주시 서패동
41480,12000,경기도,파주시,,신촌동,경기도 파주시 신촌동
41480,12100,경기도,파주시,,연다산동,경기도 파주시 연다산동
41480,12200,경기도,파주시,,와동동,경기도 파주시 와동동
41480,12300,경기도,파주시,,금릉동,경기도 파주시 금릉동
41480,25000,경기도,파주시,,문산읍,경기도 파주시 문산읍
41480,25030,경기도,파주시,,문산읍 이천리,경기도 파주시 문산읍 이천리
41480,25300,경기도,파주시,,파주읍,경기도 파주시 파주읍
41480,25600,경기도,파주시,,법원읍,경기도 파주시 법원읍
41480,25630,경기도,파주시,,법원읍 금곡리,경기도 파주시 법원읍 금곡리
41480,26200,경기도,파주시,,조리읍,경기도 파주시 조리읍
41480,31000,경기도,파주시,,월롱면,경기도 파주시 월롱면
41480,32000,경기도,파주시,,탄현면,경기도 파주시 탄현면
41480,32030,경기도,파주시,,탄현면 낙하리,경기도 파주시 탄현면 낙하리
41480,35000,경기도,파주시,,광탄면,경기도 파주시 광탄면
41480,36000,경기도,파주시,,파평면,경기도 파주시 파평면
41480,37000,경기도,파주시,,적성면,경기도 파주시 적성면
41480,37030,경기도,파주시,,적성면 식현리,경기도 파주시 적성면 식현리
41480,38000,경기도,파주시,,군내면,경기도 파주시 군내면
41480,39000,경기도,파주시,,장단면,경기도 파주시 장단면
41480,40000,경기도,파주시,,진동면,경기도 파주시 진동면
41480,41000,경기도,파주시,,진서면,경기도 파주시 진서면
41500,10100,경기도,이천시,,창전동,경기도 이천시 창전동
41500,10200,경기도,이천시,,관고동,경기도 이천시 관고동
41500,10300,경기도,이천시,,중리동,경기도 이천시 중리동
41500,10400,경기도,이천시,,증일동,경기도 이천시 증일동
41500,10500,경기도,이천시,,율현동,경기도 이천시 율현동
41500,10600,경기도,이천시,,진리동,경기도 이천시 진리동
41500,10700,경기도,이천시,,안흥동,경기도 이천시 안흥동
41500,10800,경기도,이천시,,갈산동,경기도 이천시 갈산동
41500,10900,경기도,이천시,,증포동,경기도 이천시 증포동
41500,11000,경기도,이천시,,송정동,경기도 이천시 송정동
41500,11100,경기도,이천시,,사음동,경기도 이천시 사음동
41500,11200,경기도,이천시,,단월동,경기도 이천시 단월동
41500,11300,경기도,이천시,,대포동,경기도 이천시 대포동
41500,11400,경기도,이천시,,고담동,경기도 이천시 고담동
41500,11500,경기도,이천시,,장록동,경기도 이천시 장록동
41500,25000,경기도,이천시,,장호원읍,경기도 이천시 장호원읍
41500,25030,경기도,이천시,,장호원읍 나래리,경기도 이천시 장호원읍 나래리
41500,25300,경기도,이천시,,부발읍,경기도 이천시 부발읍
41500,25330,경기도,이천시,,부발읍 아미리,경기도 이천시 부발읍 아미리
41500,31000,경기도,이천시,,신둔면,경기도 이천시 신둔면
41500,31030,경기도,이천시,,신둔면 용면리,경기도 이천시 신둔면 용면리
41500,32000,경기도,이천시,,백사면,경기도 이천시 백사면
41500,32030,경기도,이천시,,백사면 내촌리,경기도 이천시 백사면 내촌리
41500,33000,경기도,이천시,,호법면,경기도 이천시 호법면
41500,34000,경기도,이천시,,마장면,경기도 이천시 마장면
41500,34030,경기도,이천시,,마장면 덕평리,경기도 이천시 마장면 덕평리
41500,35000,경기도,이천시,,대월면,경기도 이천시 대월면
41500,35030,경기도,이천시,,대월면 구시리,경기도 이천시 대월면 구시리
41500,36000,경기도,이천시,,모가면,경기도 이천시 모가면
41500,36030,경기도,이천시,,모가면 어농리,경기도 이천시 모가면 어농리
41500,37000,경기도,이천시,,설성면,경기도 이천시 설성면
41500,37030,경기도,이천시,,설성면 상봉리,경기도 이천시 설성면 상봉리
41500,38000,경기도,이천시,,율면,경기도 이천시 율면
41500,38030,경기도,이천시,,율면 총곡리,경기도 이천시 율면 총곡리
41550,10100,경기도,안성시,,봉산동,경기도 안성시 봉산동
41550,10200,경기도,안성시,,숭인동,경기도 안성시 숭인동
41550,10300,경기도,안성시,,영동,경기도 안성시 영동
41550,10400,경기도,안성시,,봉남동,경기도 안성시 봉남동
41550,10500,경기도,안성시,,구포동,경기도 안성시 구포동
41550,10600,경기도,안성시,,동본동,경기도 안성시 동본동
41550,10700,경기도,안성시,,명륜동,경기도 안성시 명륜동
41550,10800,경기도,안성시,,옥천동,경기도 안성시 옥천동
41550,10900,경기도,안성시,,낙원동,경기도 안성시 낙원동
41550,11000,경기도,안성시,,창전동,경기도 안성시 창전동
41550,11100,경기도,안성시,,성남동,경기도 안성시 성남동
41550,11200,경기도,안성시,,신흥동,경기도 안성시 신흥동
41550,11300,경기도,안성시,,인지동,경기도 안성시 인지동
41550,11400,경기도,안성시,,금산동,경기도 안성시 금산동
41550,11500,경기도,안성시,,연지동,경기도 안성시 연지동
41550,11600,경기도,안성시,,대천동,경기도 안성시 대천동
41550,11700,경기도,안성시,,서인동,경기도 안성시 서인동
41550,11800,경기도,안성시,,석정동,경기도 안성시 석정동
41550,11900,경기도,안성시,,아양동,경기도 안성시 아양동
41550,12000,경기도,안성시,,금석동,경기도 안성시 금석동
41550,12100,경기도,안성시,,계동,경기도 안성시 계동
41550,12200,경기도,안성시,,옥산동,경기도 안성시 옥산동
41550,12300,경기도,안성시,,사곡동,경기도 안성시 사곡동
41550,12400,경기도,안성시,,도기동,경기도 안성시 도기동
41550,12500,경기도,안성시,,당왕동,경기도 안성시 당왕동
41550,12600,경기도,안성시,,가사동,경기도 안성시 가사동
41550,12700,경기도,안성시,,가현동,경기도 안성시 가현동
41550,12800,경기도,안성시,,신건지동,경기도 안성시 신건지동
41550,12900,경기도,안성시,,신소현동,경기도 안성시 신소현동
41550,13000,경기도,안성시,,신모산동,경기도 안성시 신모산동
41550,13100,경기도,안성시,,현수동,경기도 안성시 현수동
41550,13200,경기도,안성시,,발화동,경기도 안성시 발화동
41550,13300,경기도,안성시,,중리동,경기도 안성시 중리동
41550,25000,경기도,안성시,,공도읍,경기도 안성시 공도읍
41550,25030,경기도,안성시,,공도읍 마정리,경기도 안성시 공도읍 마정리
41550,31000,경기도,안성시,,보개면,경기도 안성시 보개면
41550,31030,경기도,안성시,,보개면 내방리,경기도 안성시 보개면 내방리
41550,32000,경기도,안성시,,금광면,경기도 안성시 금광면
41550,32030,경기도,안성시,,금광면 한운리,경기도 안성시 금광면 한운리
41550,33000,경기도,안성시,,서운면,경기도 안성시 서운면
41550,33030,경기도,안성시,,서운면 신기리,경기도 안성시 서운면 신기리
41550,34000,경기도,안성시,,미양면,경기도 안성시 미양면
41550,34030,경기도,안성시,,미양면 진촌리,경기도 안성시 미양면 진촌리
41550,35000,경기도,안성시,,대덕면,경기도 안성시 대덕면
41550,35030,경기도,안성시,,대덕면 죽리,경기도 안성시 대덕면 죽리
41550,36000,경기도,안성시,,양성면,경기도 안성시 양성면
41550,36030,경기도,안성시,,양성면 난실리,경기도 안성시 양성면 난실리
41550,38000,경기도,안성시,,원곡면,경기도 안성시 원곡면
41550,39000,경기도,안성시,,일죽면,경기도 안성시 일죽면
41550,39030,경기도,안성시,,일죽면 화곡리,경기도 안성시 일죽면 화곡리
41550,40000,경기도,안성시,,죽산면,경기도 안성시 죽산면
41550,40030,경기도,안성시,,죽산면 두교리,경기도 안성시 죽산면 두교리
41550,41000,경기도,안성시,,삼죽면,경기도 안성시 삼죽면
41550,41030,경기도,안성시,,삼죽면 기솔리,경기도 안성시 삼죽면 기솔리
41550,42000,경기도,안성시,,고삼면,경기도 안성시 고삼면
41570,10100,경기도,김포시,,북변동,경기도 김포시 북변동
41570,10200,경기도,김포시,,걸포동,경기도 김포시 걸포동
41570,10300,경기도,김포시,,운양동,경기도 김포시 운양동
41570,10400,경기도,김포시,,장기동,경기도 김포시 장기동
41570,10500,경기도,김포시,,감정동,경기도 김포시 감정동
41570,10600,경기도,김포시,,사우동,경기도 김포시 사우동
41570,10700,경기도,김포시,,풍무동,경기도 김포시 풍무동
41570,10800,경기도,김포시,,마산동,경기도 김포시 마산동
41570,10900,경기도,김포시,,구래동,경기도 김포시 구래동
41570,25000,경기도,김포시,,통진읍,경기도 김포시 통진읍
41570,25300,경기도,김포시,,고촌읍,경기도 김포시 고촌읍
41570,25600,경기도,김포시,,양촌읍,경기도 김포시 양촌읍
41570,34000,경기도,김포시,,대곶면,경기도 김포시 대곶면
41570,34030,경기도,김포시,,대곶면 석정리,경기도 김포시 대곶면 석정리
41570,35000,경기도,김포시,,월곶면,경기도 김포시 월곶면
41570,35030,경기도,김포시,,월곶면 개곡리,경기도 김포시 월곶면 개곡리
41570,36000,경기도,김포시,,하성면,경기도 김포시 하성면
41570,36030,경기도,김포시,,하성면 봉성리,경기도 김포시 하성면 봉성리
41591,10100,경기도,화성시,만세구,새솔동,경기도 화성시 만세구 새솔동
41591,25000,경기도,화성시,만세구,우정읍,경기도 화성시 만세구 우정읍
41591,25030,경기도,화성시,만세구,우정읍 매향리,경기도 화성시 만세구 우정읍 매향리
41591,25300,경기도,화성시,만세구,향남읍,경기도 화성시 만세구 향남읍
41591,25330,경기도,화성시,만세구,향남읍 길성리,경기도 화성시 만세구 향남읍 길성리
41591,25340,경기도,화성시,만세구,향남읍 방축리,경기도 화성시 만세구 향남읍 방축리
41591,25600,경기도,화성시,만세구,남양읍,경기도 화성시 만세구 남양읍
41591,25630,경기도,화성시,만세구,남양읍 수화리,경기도 화성시 만세구 남양읍 수화리
41591,31000,경기도,화성시,만세구,마도면,경기도 화성시 만세구 마도면
41591,31030,경기도,화성시,만세구,마도면 고모리,경기도 화성시 만세구 마도면 고모리
41591,32000,경기도,화성시,만세구,송산면,경기도 화성시 만세구 송산면
41591,32030,경기도,화성시,만세구,송산면 마산리,경기도 화성시 만세구 송산면 마산리
41591,33000,경기도,화성시,만세구,서신면,경기도 화성시 만세구 서신면
41591,33030,경기도,화성시,만세구,서신면 궁평리,경기도 화성시 만세구 서신면 궁평리
41591,34000,경기도,화성시,만세구,팔탄면,경기도 화성시 만세구 팔탄면
41591,34030,경기도,화성시,만세구,팔탄면 덕우리,경기도 화성시 만세구 팔탄면 덕우리
41591,35000,경기도,화성시,만세구,장안면,경기도 화성시 만세구 장안면
41591,35030,경기도,화성시,만세구,장안면 노진리,경기도 화성시 만세구 장안면 노진리
41591,36000,경기도,화성시,만세구,양감면,경기도 화성시 만세구 양감면
41593,10100,경기도,화성시,효행구,배양동,경기도 화성시 효행구 배양동
41593,10200,경기도,화성시,효행구,기안동,경기도 화성시 효행구 기안동
41593,25000,경기도,화성시,효행구,봉담읍,경기도 화성시 효행구 봉담읍
41593,25030,경기도,화성시,효행구,봉담읍 당하리,경기도 화성시 효행구 봉담읍 당하리
41593,31000,경기도,화성시,효행구,매송면,경기도 화성시 효행구 매송면
41593,32000,경기도,화성시,효행구,비봉면,경기도 화성시 효행구 비봉면
41593,33000,경기도,화성시,효행구,정남면,경기도 화성시 효행구 정남면
41593,33030,경기도,화성시,효행구,정남면 귀래리,경기도 화성시 효행구 정남면 귀래리
41595,10100,경기도,화성시,병점구,진안동,경기도 화성시 병점구 진안동
41595,10200,경기도,화성시,병점구,병점동,경기도 화성시 병점구 병점동
41595,10300,경기도,화성시,병점구,능동,경기도 화성시 병점구 능동
41595,10400,경기도,화성시,병점구,기산동,경기도 화성시 병점구 기산동
41595,10500,경기도,화성시,병점구,반월동,경기도 화성시 병점구 반월동
41595,10600,경기도,화성시,병점구,반정동,경기도 화성시 병점구 반정동
41595,10700,경기도,화성시,병점구,황계동,경기도 화성시 병점구 황계동
41595,10800,경기도,화성시,병점구,송산동,경기도 화성시 병점구 송산동
41595,10900,경기도,화성시,병점구,안녕동,경기도 화성시 병점구 안녕동
41597,10100,경기도,화성시,동탄구,능동,경기도 화성시 동탄구 능동
41597,10200,경기도,화성시,동탄구,반송동,경기도 화성시 동탄구 반송동
41597,10300,경기도,화성시,동탄구,석우동,경기도 화성시 동탄구 석우동
41597,10500,경기도,화성시,동탄구,청계동,경기도 화성시 동탄구 청계동
41597,10600,경기도,화성시,동탄구,영천동,경기도 화성시 동탄구 영천동
41597,10700,경기도,화성시,동탄구,중동,경기도 화성시 동탄구 중동
41597,10800,경기도,화성시,동탄구,신동,경기도 화성시 동탄구 신동
41597,10900,경기도,화성시,동탄구,목동,경기도 화성시 동탄구 목동
41597,11000,경기도,화성시,동탄구,산척동,경기도 화성시 동탄구 산척동
41597,11100,경기도,화성시,동탄구,장지동,경기도 화성시 동탄구 장지동
41597,11200,경기도,화성시,동탄구,송동,경기도 화성시 동탄구 송동
41597,11300,경기도,화성시,동탄구,방교동,경기도 화성시 동탄구 방교동
41597,11400,경기도,화성시,동탄구,금곡동,경기도 화성시 동탄구 금곡동
41597,11500,경기도,화성시,동탄구,여울동,경기도 화성시 동탄구 여울동
41610,10100,경기도,광주시,,경안동,경기도 광주시 경안동
41610,10200,경기도,광주시,,쌍령동,경기도 광주시 쌍령동
41610,10300,경기도,광주시,,송정동,경기도 광주시 송정동
41610,10400,경기도,광주시,,회덕동,경기도 광주시 회덕동
41610,10500,경기도,광주시,,탄벌동,경기도 광주시 탄벌동
41610,10600,경기도,광주시,,목현동,경기도 광주시 목현동
41610,10700,경기도,광주시,,삼동,경기도 광주시 삼동
41610,10800,경기도,광주시,,중대동,경기도 광주시 중대동
41610,10900,경기도,광주시,,직동,경기도 광주시 직동
41610,11000,경기도,광주시,,태전동,경기도 광주시 태전동
41610,11100,경기도,광주시,,장지동,경기도 광주시 장지동
41610,11200,경기도,광주시,,역동,경기도 광주시 역동
41610,11300,경기도,광주시,,목동,경기도 광주시 목동
41610,11400,경기도,광주시,,고산동,경기도 광주시 고산동
41610,11500,경기도,광주시,,신현동,경기도 광주시 신현동
41610,11600,경기도,광주시,,능평동,경기도 광주시 능평동
41610,11700,경기도,광주시,,문형동,경기도 광주시 문형동
41610,11800,경기도,광주시,,추자동,경기도 광주시 추자동
41610,11900,경기도,광주시,,매산동,경기도 광주시 매산동
41610,12000,경기도,광주시,,양벌동,경기도 광주시 양벌동
41610,25300,경기도,광주시,,초월읍,경기도 광주시 초월읍
41610,25330,경기도,광주시,,초월읍 무갑리,경기도 광주시 초월읍 무갑리
41610,25900,경기도,광주시,,곤지암읍,경기도 광주시 곤지암읍
41610,25930,경기도,광주시,,곤지암읍 건업리,경기도 광주시 곤지암읍 건업리
41610,33000,경기도,광주시,,도척면,경기도 광주시 도척면
41610,34000,경기도,광주시,,퇴촌면,경기도 광주시 퇴촌면
41610,34030,경기도,광주시,,퇴촌면 정지리,경기도 광주시 퇴촌면 정지리
41610,35000,경기도,광주시,,남종면,경기도 광주시 남종면
41610,37000,경기도,광주시,,남한산성면,경기도 광주시 남한산성면
41630,10100,경기도,양주시,,유양동,경기도 양주시 유양동
41630,10200,경기도,양주시,,어둔동,경기도 양주시 어둔동
41630,10300,경기도,양주시,,남방동,경기도 양주시 남방동
41630,10400,경기도,양주시,,마전동,경기도 양주시 마전동
41630,10500,경기도,양주시,,산북동,경기도 양주시 산북동
41630,10600,경기도,양주시,,광사동,경기도 양주시 광사동
41630,10700,경기도,양주시,,만송동,경기도 양주시 만송동
41630,10800,경기도,양주시,,삼숭동,경기도 양주시 삼숭동
41630,10900,경기도,양주시,,고읍동,경기도 양주시 고읍동
41630,11000,경기도,양주시,,덕정동,경기도 양주시 덕정동
41630,11100,경기도,양주시,,봉양동,경기도 양주시 봉양동
41630,11200,경기도,양주시,,회암동,경기도 양주시 회암동
41630,11300,경기도,양주시,,율정동,경기도 양주시 율정동
41630,11400,경기도,양주시,,옥정동,경기도 양주시 옥정동
41630,11500,경기도,양주시,,고암동,경기도 양주시 고암동
41630,11600,경기도,양주시,,덕계동,경기도 양주시 덕계동
41630,11700,경기도,양주시,,회정동,경기도 양주시 회정동
41630,25000,경기도,양주시,,백석읍,경기도 양주시 백석읍
41630,31000,경기도,양주시,,은현면,경기도 양주시 은현면
41630,32000,경기도,양주시,,남면,경기도 양주시 남면
41630,32030,경기도,양주시,,남면 황방리,경기도 양주시 남면 황방리
41630,33000,경기도,양주시,,광적면,경기도 양주시 광적면
41630,34000,경기도,양주시,,장흥면,경기도 양주시 장흥면
41650,10100,경기도,포천시,,신읍동,경기도 포천시 신읍동
41650,10200,경기도,포천시,,어룡동,경기도 포천시 어룡동
41650,10300,경기도,포천시,,자작동,경기도 포천시 자작동
41650,10400,경기도,포천시,,선단동,경기도 포천시 선단동
41650,10500,경기도,포천시,,설운동,경기도 포천시 설운동
41650,10600,경기도,포천시,,동교동,경기도 포천시 동교동
41650,25000,경기도,포천시,,소흘읍,경기도 포천시 소흘읍
41650,31000,경기도,포천시,,군내면,경기도 포천시 군내면
